tSample,LX,LY,LPupil,RX,RY,RPupil
1961684,1897.2,1058.7,657.0,,,
1961688,1897.1,1058.3,659.0,,,
1961692,1896.7,1056.6,662.0,,,
1961696,1895.9,1054.1,663.0,,,
1961700,1895.2,1052.7,664.0,,,
1961704,1895.7,1052.7,665.0,,,
1961708,1896.5,1054.4,666.0,,,
1961712,1897.1,1056.0,668.0,,,
1961716,1897.1,1056.2,670.0,,,
1961720,1896.5,1055.1,671.0,,,
1961724,1896.3,1052.4,673.0,,,
1961728,1896.5,1051.0,673.0,,,
1961732,1896.3,1051.0,673.0,,,
1961736,1895.9,1049.6,673.0,,,
1961740,1895.0,1047.8,675.0,,,
1961744,1894.1,1046.1,677.0,,,
1961748,1893.2,1045.9,679.0,,,
1961752,1892.1,1047.8,680.0,,,
1961756,1891.5,1048.6,680.0,,,
1961760,1891.2,1046.5,680.0,,,
1961764,1891.1,1044.6,681.0,,,
1961768,1891.2,1042.8,682.0,,,
1961772,1890.8,1041.8,684.0,,,
1961776,1889.9,1042.0,685.0,,,
1961780,1889.3,1041.2,686.0,,,
1961784,1888.5,1040.2,687.0,,,
1961788,1888.2,1038.7,688.0,,,
1961792,1887.9,1037.4,689.0,,,
1961796,1887.5,1036.7,691.0,,,
1961800,1886.8,1036.5,692.0,,,
1961804,1886.1,1037.6,692.0,,,
1961808,1885.4,1038.6,692.0,,,
1961812,1885.2,1039.8,691.0,,,
1961816,1885.3,1039.0,691.0,,,
1961820,1885.4,1037.3,692.0,,,
1961824,1884.7,1036.0,692.0,,,
1961828,1883.6,1034.6,693.0,,,
1961832,1882.3,1034.5,694.0,,,
1961836,1881.4,1033.6,695.0,,,
1961840,1881.4,1033.7,696.0,,,
1961844,1882.6,1034.2,696.0,,,
1961848,1884.1,1033.9,697.0,,,
1961852,1886.0,1028.2,699.0,,,
1961856,1886.6,1022.1,702.0,,,
1961860,1886.1,1020.3,704.0,,,
1961864,1884.5,1023.7,705.0,,,
1961868,1882.9,1030.0,705.0,,,
1961872,1882.1,1032.9,704.0,,,
1961876,1881.9,1032.1,704.0,,,
1961880,1882.1,1032.0,705.0,,,
1961884,1881.7,1033.1,705.0,,,
1961888,1880.9,1033.5,706.0,,,
1961892,1879.9,1029.4,707.0,,,
1961896,1878.8,1024.1,709.0,,,
1961900,1878.0,1020.1,711.0,,,
1961904,1877.3,1020.2,713.0,,,
1961908,1876.5,1023.5,714.0,,,
1961912,1876.1,1025.6,714.0,,,
1961916,1877.6,1024.8,715.0,,,
1961920,1879.6,1021.9,716.0,,,
1961924,1880.7,1018.9,716.0,,,
1961928,1880.5,1013.5,717.0,,,
1961932,1879.2,1007.5,719.0,,,
1961936,1878.6,1003.1,720.0,,,
1961940,1878.9,999.7,721.0,,,
1961944,1879.2,1000.9,722.0,,,
1961948,1879.6,1001.9,723.0,,,
1961952,1880.0,1001.5,723.0,,,
1961956,1880.5,1000.4,722.0,,,
1961960,1880.3,999.0,722.0,,,
1961964,1879.3,997.8,722.0,,,
1961968,1878.1,997.8,722.0,,,
1961972,1877.5,998.0,723.0,,,
1961976,1878.0,998.2,723.0,,,
1961980,1878.6,998.4,724.0,,,
1961984,1879.1,998.7,724.0,,,
1961988,1879.5,998.4,725.0,,,
1961992,1880.6,997.9,725.0,,,
1961996,1882.0,997.7,725.0,,,
1962000,1883.1,997.2,725.0,,,
1962004,1882.7,998.0,725.0,,,
1962008,1881.7,999.0,724.0,,,
1962012,1880.6,999.6,725.0,,,
1962016,1880.0,1000.3,726.0,,,
1962020,1880.5,1000.1,727.0,,,
1962024,1881.2,999.2,727.0,,,
1962028,1881.8,998.6,727.0,,,
1962032,1881.9,998.3,727.0,,,
1962036,1881.5,998.5,727.0,,,
1962040,1880.9,998.8,728.0,,,
1962044,1880.7,999.4,731.0,,,
1962048,1881.2,999.9,733.0,,,
1962052,1883.3,998.0,735.0,,,
1962056,1884.0,995.0,735.0,,,
1962060,1883.9,992.1,735.0,,,
1962064,1882.2,990.3,735.0,,,
1962068,1880.7,990.0,736.0,,,
1962072,1881.8,988.5,737.0,,,
1962076,1883.1,989.4,738.0,,,
1962080,1883.5,991.9,739.0,,,
1962084,1882.9,995.8,739.0,,,
1962088,1881.4,999.2,740.0,,,
1962092,1880.7,1001.1,740.0,,,
1962096,1881.5,1002.1,741.0,,,
1962100,1881.6,1002.5,741.0,,,
1962104,1881.4,1002.0,741.0,,,
1962108,1881.2,1000.8,742.0,,,
1962112,1881.5,1000.7,742.0,,,
1962116,1882.7,1000.9,742.0,,,
1962120,1884.7,998.0,741.0,,,
1962124,1886.5,994.3,740.0,,,
1962128,1887.7,991.5,740.0,,,
1962132,1887.9,990.3,740.0,,,
1962136,1887.1,990.0,741.0,,,
1962140,1886.4,988.9,742.0,,,
1962144,1886.3,986.9,742.0,,,
1962148,1886.5,986.9,744.0,,,
1962152,1886.5,988.0,745.0,,,
1962156,1886.3,989.5,746.0,,,
1962160,1886.0,991.0,747.0,,,
1962164,1885.8,992.6,747.0,,,
1962168,1885.5,993.0,746.0,,,
1962172,1885.0,991.9,747.0,,,
1962176,1884.4,990.6,747.0,,,
1962180,1883.5,989.8,747.0,,,
1962184,1882.8,991.5,746.0,,,
1962188,1882.2,994.0,745.0,,,
1962192,1881.9,995.3,744.0,,,
1962196,1882.4,994.6,744.0,,,
1962200,1883.3,992.6,746.0,,,
1962204,1884.2,990.8,747.0,,,
1962208,1885.3,989.8,747.0,,,
1962212,1887.5,989.4,746.0,,,
1962216,1889.6,987.5,746.0,,,
1962220,1891.4,985.3,747.0,,,
1962224,1891.8,985.2,747.0,,,
1962228,1890.9,988.9,747.0,,,
1962232,1890.4,992.1,748.0,,,
1962236,1890.0,993.9,748.0,,,
1962240,1888.9,992.0,749.0,,,
1962244,1888.1,990.0,748.0,,,
1962248,1888.8,990.7,747.0,,,
1962252,1890.4,991.8,747.0,,,
1962256,1892.7,992.9,747.0,,,
1962260,1893.5,993.4,747.0,,,
1962264,1893.5,993.9,747.0,,,
1962268,1893.1,995.1,746.0,,,
1962272,1892.2,996.1,744.0,,,
1962276,1890.1,996.5,742.0,,,
1962280,1887.4,996.5,741.0,,,
1962284,1884.9,998.0,741.0,,,
1962288,1883.3,999.9,740.0,,,
1962292,1883.4,998.1,740.0,,,
1962296,1884.1,994.6,740.0,,,
1962300,1885.6,989.7,739.0,,,
1962304,1886.8,987.5,739.0,,,
1962308,1887.9,988.0,739.0,,,
1962312,1888.6,989.5,738.0,,,
1962316,1889.0,992.0,738.0,,,
1962320,1889.7,993.6,739.0,,,
1962324,1890.4,995.5,740.0,,,
1962328,1890.7,996.6,741.0,,,
1962332,1890.5,997.4,740.0,,,
1962336,1889.8,997.9,740.0,,,
1962340,1889.5,995.9,738.0,,,
1962344,1890.1,993.1,738.0,,,
1962348,1891.7,989.4,739.0,,,
1962352,1893.0,985.5,740.0,,,
1962356,1893.9,983.1,741.0,,,
1962360,1893.6,983.2,741.0,,,
1962364,1893.0,986.6,740.0,,,
1962368,1892.6,989.6,739.0,,,
1962372,1892.6,991.8,738.0,,,
1962376,1892.0,992.1,738.0,,,
1962380,1890.4,990.8,739.0,,,
1962384,1888.6,989.3,739.0,,,
1962388,1886.6,988.0,739.0,,,
1962392,1886.1,989.6,739.0,,,
1962396,1886.0,992.8,739.0,,,
1962400,1886.2,996.2,739.0,,,
1962404,1886.5,999.1,738.0,,,
1962408,1886.8,1000.0,738.0,,,
1962412,1887.2,1001.2,737.0,,,
1962416,1887.2,1002.1,737.0,,,
1962420,1887.1,1001.5,737.0,,,
1962424,1886.5,1001.3,737.0,,,
1962428,1886.1,999.9,738.0,,,
1962432,1886.0,999.6,738.0,,,
1962436,1886.1,998.4,739.0,,,
1962440,1887.0,995.1,739.0,,,
1962444,1888.3,991.8,739.0,,,
1962448,1889.2,989.4,739.0,,,
1962452,1889.9,989.3,738.0,,,
1962456,1889.7,991.6,738.0,,,
1962460,1889.6,994.5,738.0,,,
1962464,1889.7,997.0,738.0,,,
1962468,1889.8,998.9,738.0,,,
1962472,1890.2,1001.4,738.0,,,
1962476,1890.7,1003.8,737.0,,,
1962480,1890.9,1007.9,737.0,,,
1962484,1891.1,1010.6,738.0,,,
1962488,1891.1,1010.6,741.0,,,
1962492,1891.1,1008.4,742.0,,,
1962496,1890.7,1005.0,743.0,,,
1962500,1890.0,1002.9,742.0,,,
1962504,1889.0,1000.8,741.0,,,
1962508,1888.7,997.8,740.0,,,
1962512,1889.0,996.7,740.0,,,
1962516,1890.7,999.6,739.0,,,
1962520,1892.2,1006.1,739.0,,,
1962524,1893.6,1012.3,739.0,,,
1962528,1893.9,1015.0,738.0,,,
1962532,1893.7,1015.7,737.0,,,
1962536,1893.0,1015.1,736.0,,,
1962540,1892.4,1014.2,736.0,,,
1962544,1891.8,1012.7,737.0,,,
1962548,1891.7,1010.7,740.0,,,
1962552,1891.7,1008.0,743.0,,,
1962556,1891.7,1006.0,747.0,,,
1962560,1891.9,1003.7,748.0,,,
1962564,1891.9,1001.6,749.0,,,
1962568,1891.4,999.7,750.0,,,
1962572,1890.6,1000.3,749.0,,,
1962576,1889.5,1005.0,748.0,,,
1962580,1888.7,1010.2,749.0,,,
1962584,1888.4,1013.0,751.0,,,
1962588,1888.8,1010.9,752.0,,,
1962592,1889.8,1007.7,753.0,,,
1962596,1891.4,1003.2,752.0,,,
1962600,1893.0,1001.1,751.0,,,
1962604,1893.6,1000.1,750.0,,,
1962608,1893.3,1000.6,750.0,,,
1962612,1892.5,1002.0,750.0,,,
1962616,1891.9,1001.8,751.0,,,
1962620,1891.9,1001.4,752.0,,,
1962624,1892.2,1001.7,753.0,,,
1962628,1892.5,1002.9,754.0,,,
1962632,1893.1,1004.5,756.0,,,
1962636,1893.5,1005.7,757.0,,,
1962640,1894.0,1006.5,757.0,,,
1962644,1894.8,1004.1,758.0,,,
1962648,1895.7,1000.8,759.0,,,
1962652,1897.3,995.9,762.0,,,
1962656,1898.8,990.7,764.0,,,
1962660,1899.4,989.3,765.0,,,
1962664,1899.5,989.1,766.0,,,
1962668,1899.0,991.4,766.0,,,
1962672,1898.6,994.6,766.0,,,
1962676,1898.8,996.4,766.0,,,
1962680,1899.0,997.0,766.0,,,
1962684,1899.1,996.7,766.0,,,
1962688,1899.2,995.9,766.0,,,
1962692,1898.9,995.6,767.0,,,
1962696,1898.8,995.9,767.0,,,
1962700,1898.6,998.0,767.0,,,
1962704,1898.1,1001.9,768.0,,,
1962708,1897.7,1005.7,768.0,,,
1962712,1897.4,1008.3,768.0,,,
1962716,1897.9,1007.5,769.0,,,
1962720,1899.3,1005.1,770.0,,,
1962724,1900.8,1002.2,772.0,,,
1962728,1902.1,1000.2,774.0,,,
1962732,1902.3,999.8,776.0,,,
1962736,1901.7,1002.5,775.0,,,
1962740,1900.5,1006.7,773.0,,,
1962744,1899.2,1005.3,773.0,,,
1962748,1898.7,1000.9,775.0,,,
1962752,1898.9,994.6,778.0,,,
1962756,1899.9,989.7,781.0,,,
1962760,1900.7,989.9,784.0,,,
1962764,1900.8,991.4,786.0,,,
1962768,1900.1,994.7,788.0,,,
1962772,1898.7,998.3,788.0,,,
1962776,1895.3,1001.5,787.0,,,
1962780,1890.4,1004.7,786.0,,,
1962784,1883.5,1007.3,786.0,,,
1962788,1877.9,1007.5,788.0,,,
1962792,1875.4,1004.0,789.0,,,
1962796,1875.9,999.5,789.0,,,
1962800,1876.7,1004.7,787.0,,,
1962804,1876.6,1016.9,782.0,,,
1962808,1876.0,1030.5,776.0,,,
1962812,1875.0,1042.5,772.0,,,
1962816,1873.5,1055.7,768.0,,,
1962820,1874.6,1086.4,761.0,,,
1962824,1874.8,1145.9,746.0,,,
1962828,1876.7,1231.3,724.0,,,
1962832,1877.4,1352.9,691.0,,,
1962836,1876.5,1480.4,659.0,,,
1962840,1871.5,1631.1,622.0,,,
1962844,1859.3,1790.6,586.0,,,
1962848,1835.9,1955.8,550.0,,,
1962852,1772.2,2152.9,500.0,,,
1962856,1644.1,2401.4,419.0,,,
1962860,1422.3,2702.3,343.0,,,
1962864,1178.3,3018.7,275.0,,,
1962868,998.2,3263.9,245.0,,,
1962872,870.7,3270.0,229.0,,,
1962876,818.5,3270.0,210.0,,,
1962880,768.7,3270.0,194.0,,,
1962884,720.7,3270.0,180.0,,,
1962888,684.5,3270.0,168.0,,,
1962892,561.9,3270.0,150.0,,,
1962896,418.3,3270.0,131.0,,,
1962900,282.3,3270.0,114.0,,,
1962904,192.6,3270.0,102.0,,,
1962908,187.8,3270.0,100.0,,,
1962912,186.7,3270.0,99.0,,,
1962916,189.4,3270.0,98.0,,,
1962920,195.2,3270.0,99.0,,,
1962924,206.3,3270.0,99.0,,,
1962928,248.4,3270.0,102.0,,,
1962932,309.9,3270.0,113.0,,,
1962936,389.8,3270.0,123.0,,,
1962940,497.8,3270.0,137.0,,,
1962944,592.2,3270.0,145.0,,,
1962948,676.5,3270.0,156.0,,,
1962952,732.8,3270.0,165.0,,,
1962956,748.0,3270.0,171.0,,,
1962960,764.2,3270.0,177.0,,,
1962964,784.8,3270.0,183.0,,,
1962968,811.8,3270.0,195.0,,,
1962972,845.9,3270.0,207.0,,,
1962976,886.2,3270.0,218.0,,,
1962980,986.8,3177.4,225.0,,,
1962984,1124.6,2951.5,229.0,,,
1962988,1295.2,2766.2,241.0,,,
1962992,1498.7,2562.2,282.0,,,
1962996,1644.4,2415.8,337.0,,,
1963000,1766.7,2284.7,396.0,,,
1963004,1817.9,2124.6,433.0,,,
1963008,1838.3,2015.9,449.0,,,
1963012,1845.0,1949.2,457.0,,,
1963016,1851.2,1877.1,465.0,,,
1963020,1855.7,1816.7,474.0,,,
1963024,1864.6,1732.9,485.0,,,
1963028,1871.0,1649.8,498.0,,,
1963032,1871.4,1590.5,508.0,,,
1963036,1867.3,1550.5,514.0,,,
1963040,1867.7,1517.8,518.0,,,
1963044,1872.1,1476.4,522.0,,,
1963048,1877.0,1425.7,530.0,,,
1963052,1880.8,1375.5,537.0,,,
1963056,1881.2,1337.9,544.0,,,
1963060,1881.2,1308.2,548.0,,,
1963064,1880.5,1279.6,551.0,,,
1963068,1881.7,1249.4,554.0,,,
1963072,1882.5,1229.1,556.0,,,
1963076,1881.1,1229.1,555.0,,,
1963080,1879.7,1237.2,552.0,,,
1963084,1878.2,1243.5,549.0,,,
1963088,1878.2,1241.3,548.0,,,
1963092,1880.4,1232.2,548.0,,,
1963096,1882.8,1224.3,548.0,,,
1963100,1885.0,1217.1,549.0,,,
1963104,1885.8,1209.0,550.0,,,
1963108,1885.7,1202.8,551.0,,,
1963112,1885.4,1195.8,552.0,,,
1963116,1885.7,1183.1,553.0,,,
1963120,1884.9,1174.8,554.0,,,
1963124,1883.1,1171.8,553.0,,,
1963128,1881.9,1166.9,553.0,,,
1963132,1882.0,1151.3,553.0,,,
1963136,1883.1,1135.6,553.0,,,
1963140,1884.3,1124.1,554.0,,,
1963144,1884.9,1126.0,554.0,,,
1963148,1886.1,1130.4,554.0,,,
1963152,1888.5,1130.8,553.0,,,
1963156,1889.9,1132.4,553.0,,,
1963160,1890.7,1131.5,553.0,,,
1963164,1891.1,1126.9,553.0,,,
1963168,1891.7,1120.3,553.0,,,
1963172,1893.4,1113.3,554.0,,,
1963176,1894.5,1108.9,555.0,,,
1963180,1895.6,1104.0,556.0,,,
1963184,1895.8,1101.0,556.0,,,
1963188,1895.6,1098.6,554.0,,,
1963192,1895.8,1097.3,552.0,,,
1963196,1896.1,1097.1,551.0,,,
1963200,1896.0,1097.0,551.0,,,
1963204,1895.4,1097.2,551.0,,,
1963208,1894.3,1096.0,552.0,,,
1963212,1891.9,1092.6,553.0,,,
1963216,1889.6,1089.7,553.0,,,
1963220,1887.7,1088.0,551.0,,,
1963224,1886.3,1089.1,549.0,,,
1963228,1885.9,1090.5,548.0,,,
1963232,1885.7,1091.8,549.0,,,
1963236,1885.7,1092.3,551.0,,,
1963240,1886.2,1091.6,553.0,,,
1963244,1886.9,1092.1,553.0,,,
1963248,1888.0,1093.4,552.0,,,
1963252,1888.8,1092.3,550.0,,,
1963256,1888.9,1090.4,549.0,,,
1963260,1888.2,1086.2,549.0,,,
1963264,1887.2,1083.5,549.0,,,
1963268,1886.1,1083.8,549.0,,,
1963272,1885.2,1084.4,548.0,,,
1963276,1883.6,1084.2,547.0,,,
1963280,1882.3,1084.3,548.0,,,
1963284,1881.8,1083.2,548.0,,,
1963288,1882.4,1082.2,549.0,,,
1963292,1883.8,1081.9,550.0,,,
1963296,1885.0,1082.2,551.0,,,
1963300,1885.9,1082.9,551.0,,,
1963304,1886.7,1081.5,552.0,,,
1963308,1887.5,1079.7,554.0,,,
1963312,1888.6,1076.7,554.0,,,
1963316,1889.7,1076.0,555.0,,,
1963320,1891.2,1077.5,555.0,,,
1963324,1892.8,1079.8,555.0,,,
1963328,1894.5,1083.1,556.0,,,
1963332,1896.3,1086.2,556.0,,,
1963336,1897.2,1088.4,556.0,,,
1963340,1896.8,1089.0,556.0,,,
1963344,1895.9,1089.5,556.0,,,
1963348,1894.8,1090.5,556.0,,,
1963352,1893.8,1092.1,557.0,,,
1963356,1892.8,1091.0,557.0,,,
1963360,1891.7,1088.0,558.0,,,
1963364,1890.9,1084.9,558.0,,,
1963368,1891.0,1082.3,558.0,,,
1963372,1891.4,1080.2,560.0,,,
1963376,1892.5,1078.2,562.0,,,
1963380,1894.2,1076.3,564.0,,,
1963384,1894.5,1074.2,566.0,,,
1963388,1893.9,1072.4,566.0,,,
1963392,1892.2,1071.4,567.0,,,
1963396,1889.8,1072.6,568.0,,,
1963400,1889.1,1076.9,569.0,,,
1963404,1889.4,1081.0,571.0,,,
1963408,1890.2,1083.4,573.0,,,
1963412,1890.9,1085.0,575.0,,,
1963416,1890.5,1087.3,577.0,,,
1963420,1890.0,1089.9,579.0,,,
1963424,1891.5,1092.1,581.0,,,
1963428,1896.4,1089.5,583.0,,,
1963432,1904.7,1085.1,585.0,,,
1963436,1912.9,1080.7,585.0,,,
1963440,1918.5,1078.3,586.0,,,
1963444,1920.5,1077.5,586.0,,,
1963448,1921.0,1077.2,587.0,,,
1963452,1922.3,1076.3,589.0,,,
1963456,1923.7,1074.8,590.0,,,
1963460,1925.3,1074.3,592.0,,,
1963464,1926.6,1071.9,595.0,,,
1963468,1927.9,1068.1,597.0,,,
1963472,1929.5,1062.9,599.0,,,
1963476,1930.3,1058.8,600.0,,,
1963480,1930.8,1056.8,601.0,,,
1963484,1930.6,1056.9,602.0,,,
1963488,1930.2,1057.6,604.0,,,
1963492,1929.6,1059.9,605.0,,,
1963496,1929.1,1060.5,607.0,,,
1963500,1929.1,1057.3,608.0,,,
1963504,1928.9,1055.6,608.0,,,
1963508,1928.3,1055.7,608.0,,,
1963512,1927.2,1059.2,609.0,,,
1963516,1924.6,1062.1,609.0,,,
1963520,1923.2,1061.6,612.0,,,
1963524,1923.3,1061.2,614.0,,,
1963528,1923.8,1061.2,616.0,,,
1963532,1925.2,1057.7,618.0,,,
1963536,1924.2,1052.5,618.0,,,
1963540,1923.8,1046.8,618.0,,,
1963544,1923.7,1043.8,619.0,,,
1963548,1924.3,1044.7,620.0,,,
1963552,1924.8,1045.9,621.0,,,
1963556,1924.6,1047.7,623.0,,,
1963560,1923.6,1050.3,624.0,,,
1963564,1922.2,1052.0,625.0,,,
1963568,1920.4,1053.4,627.0,,,
1963572,1918.8,1053.2,630.0,,,
1963576,1918.0,1053.9,632.0,,,
1963580,1917.5,1054.9,632.0,,,
1963584,1916.9,1055.2,632.0,,,
1963588,1916.2,1054.7,633.0,,,
1963592,1916.0,1053.9,635.0,,,
1963596,1916.5,1053.8,637.0,,,
1963600,1917.5,1053.1,638.0,,,
1963604,1918.6,1052.0,640.0,,,
1963608,1919.3,1051.2,641.0,,,
1963612,1919.6,1051.6,642.0,,,
1963616,1920.0,1053.3,643.0,,,
1963620,1919.8,1055.4,644.0,,,
1963624,1919.2,1055.9,645.0,,,
1963628,1918.0,1054.7,645.0,,,
1963632,1916.0,1051.8,646.0,,,
1963636,1914.3,1047.8,646.0,,,
1963640,1913.1,1043.9,646.0,,,
1963644,1912.3,1039.9,646.0,,,
1963648,1912.6,1036.7,646.0,,,
1963652,1913.4,1035.2,648.0,,,
1963656,1914.4,1035.3,651.0,,,
1963660,1915.3,1038.0,654.0,,,
1963664,1915.8,1041.5,656.0,,,
1963668,1916.6,1043.9,658.0,,,
1963672,1917.7,1044.3,660.0,,,
1963676,1918.9,1042.3,660.0,,,
1963680,1919.6,1040.6,660.0,,,
1963684,1919.9,1041.2,659.0,,,
1963688,1919.6,1041.7,659.0,,,
1963692,1919.1,1041.4,660.0,,,
1963696,1918.8,1041.0,662.0,,,
1963700,1918.8,1040.4,663.0,,,
1963704,1918.9,1039.9,665.0,,,
1963708,1919.0,1039.1,666.0,,,
1963712,1918.9,1038.1,666.0,,,
1963716,1919.0,1036.0,668.0,,,
1963720,1919.2,1032.4,670.0,,,
1963724,1919.5,1028.8,672.0,,,
1963728,1919.6,1026.6,675.0,,,
1963732,1919.5,1026.4,676.0,,,
1963736,1919.6,1028.5,676.0,,,
1963740,1919.9,1031.9,676.0,,,
1963744,1920.4,1034.0,675.0,,,
1963748,1921.1,1032.3,675.0,,,
1963752,1921.8,1025.9,677.0,,,
1963756,1922.5,1018.1,679.0,,,
1963760,1921.6,1018.5,680.0,,,
1963764,1919.2,1023.6,680.0,,,
1963768,1916.8,1029.6,678.0,,,
1963772,1915.0,1032.0,678.0,,,
1963776,1914.4,1029.7,680.0,,,
1963780,1913.9,1028.0,681.0,,,
1963784,1913.9,1026.7,682.0,,,
1963788,1915.0,1024.6,682.0,,,
1963792,1916.3,1022.4,682.0,,,
1963796,1916.8,1019.5,682.0,,,
1963800,1917.0,1015.4,682.0,,,
1963804,1917.7,1009.6,684.0,,,
1963808,1918.9,1004.2,685.0,,,
1963812,1919.8,1004.2,686.0,,,
1963816,1919.6,1007.1,688.0,,,
1963820,1918.7,1012.3,690.0,,,
1963824,1917.6,1016.8,692.0,,,
1963828,1915.7,1016.3,692.0,,,
1963832,1913.1,1012.4,692.0,,,
1963836,1911.5,1008.3,692.0,,,
1963840,1910.8,1005.6,692.0,,,
1963844,1910.8,1005.8,691.0,,,
1963848,1911.1,1009.3,690.0,,,
1963852,1911.0,1013.8,689.0,,,
1963856,1911.0,1017.2,688.0,,,
1963860,1911.1,1019.9,688.0,,,
1963864,1911.3,1020.5,688.0,,,
1963868,1911.4,1021.2,687.0,,,
1963872,1911.1,1023.1,686.0,,,
1963876,1910.8,1025.5,685.0,,,
1963880,1910.5,1026.8,686.0,,,
1963884,1910.6,1025.4,687.0,,,
1963888,1911.0,1022.8,688.0,,,
1963892,1911.4,1023.7,689.0,,,
1963896,1911.6,1026.0,689.0,,,
1963900,1912.0,1024.1,691.0,,,
1963904,1912.4,1019.2,692.0,,,
1963908,1912.1,1017.6,693.0,,,
1963912,1911.2,1022.1,693.0,,,
1963916,1909.5,1033.2,691.0,,,
1963920,1908.3,1040.8,689.0,,,
1963924,1907.6,1042.3,688.0,,,
1963928,1907.0,1041.1,689.0,,,
1963932,1906.9,1038.3,690.0,,,
1963936,1907.4,1035.8,692.0,,,
1963940,1909.0,1032.1,694.0,,,
1963944,1910.7,1028.3,696.0,,,
1963948,1910.9,1026.1,697.0,,,
1963952,1909.9,1026.9,698.0,,,
1963956,1907.9,1027.2,698.0,,,
1963960,1906.6,1026.4,698.0,,,
1963964,1906.2,1023.0,698.0,,,
1963968,1906.5,1018.1,698.0,,,
1963972,1907.1,1014.9,698.0,,,
1963976,1907.3,1014.6,699.0,,,
1963980,1907.4,1017.5,699.0,,,
1963984,1907.2,1021.7,700.0,,,
1963988,1907.1,1024.5,700.0,,,
1963992,1907.0,1025.2,701.0,,,
1963996,1907.8,1021.7,702.0,,,
1964000,1908.9,1015.7,703.0,,,
1964004,1909.3,1012.0,703.0,,,
1964008,1909.1,1008.6,704.0,,,
1964012,1907.7,1007.8,705.0,,,
1964016,1906.7,1006.9,706.0,,,
1964020,1906.2,1004.0,707.0,,,
1964024,1906.3,1000.8,709.0,,,
1964028,1906.0,1002.4,709.0,,,
1964032,1905.2,1006.5,709.0,,,
1964036,1903.9,1014.6,706.0,,,
1964040,1903.0,1022.0,704.0,,,
1964044,1902.8,1024.2,703.0,,,
1964048,1902.7,1025.2,704.0,,,
1964052,1902.6,1025.7,705.0,,,
1964056,1902.5,1027.0,706.0,,,
1964060,1903.1,1029.2,707.0,,,
1964064,1904.0,1030.5,708.0,,,
1964068,1904.8,1030.5,708.0,,,
1964072,1905.0,1029.5,707.0,,,
1964076,1904.9,1027.8,707.0,,,
1964080,1904.8,1027.0,707.0,,,
1964084,1904.7,1026.8,709.0,,,
1964088,1904.6,1027.7,710.0,,,
1964092,1904.8,1030.0,711.0,,,
1964096,1905.0,1032.2,712.0,,,
1964100,1905.7,1032.2,713.0,,,
1964104,1906.4,1030.2,714.0,,,
1964108,1907.0,1029.9,715.0,,,
1964112,1907.0,1031.5,715.0,,,
1964116,1906.7,1034.8,715.0,,,
1964120,1906.2,1036.6,715.0,,,
1964124,1905.6,1035.8,716.0,,,
1964128,1904.9,1033.2,717.0,,,
1964132,1904.5,1029.9,718.0,,,
1964136,1904.7,1026.4,719.0,,,
1964140,1905.1,1024.3,718.0,,,
1964144,1905.0,1023.5,718.0,,,
1964148,1904.6,1022.8,718.0,,,
1964152,1903.7,1022.7,719.0,,,
1964156,1903.4,1022.3,720.0,,,
1964160,1902.9,1024.3,721.0,,,
1964164,1901.6,1028.3,721.0,,,
1964168,1899.4,1031.5,722.0,,,
1964172,1898.5,1032.3,724.0,,,
1964176,1898.8,1029.6,726.0,,,
1964180,1900.6,1026.3,727.0,,,
1964184,1902.3,1024.8,728.0,,,
1964188,1902.5,1025.3,727.0,,,
1964192,1902.0,1028.8,727.0,,,
1964196,1900.9,1034.4,726.0,,,
1964200,1899.3,1040.2,725.0,,,
1964204,1897.9,1043.7,725.0,,,
1964208,1896.6,1042.6,727.0,,,
1964212,1895.8,1038.7,729.0,,,
1964216,1895.9,1034.8,733.0,,,
1964220,1896.5,1030.9,735.0,,,
1964224,1898.3,1027.5,737.0,,,
1964228,1899.3,1025.5,737.0,,,
1964232,1898.8,1024.7,737.0,,,
1964236,1896.9,1026.2,738.0,,,
1964240,1895.1,1027.9,739.0,,,
1964244,1895.1,1028.4,741.0,,,
1964248,1896.4,1027.3,741.0,,,
1964252,1898.2,1025.2,740.0,,,
1964256,1899.6,1022.3,741.0,,,
1964260,1898.5,1021.3,741.0,,,
1964264,1896.4,1020.7,742.0,,,
1964268,1894.0,1020.5,742.0,,,
1964272,1892.5,1019.5,742.0,,,
1964276,1893.1,1015.2,743.0,,,
1964280,1894.2,1007.1,746.0,,,
1964284,1896.0,999.6,750.0,,,
1964288,1897.0,995.6,752.0,,,
1964292,1897.7,994.1,754.0,,,
1964296,1897.0,994.7,754.0,,,
1964300,1895.7,993.5,753.0,,,
1964304,1894.6,992.1,754.0,,,
1964308,1893.4,991.0,755.0,,,
1964312,1892.9,989.5,756.0,,,
1964316,1893.4,987.1,758.0,,,
1964320,1894.1,985.2,760.0,,,
1964324,1895.0,984.4,762.0,,,
1964328,1896.5,985.1,764.0,,,
1964332,1897.9,989.2,765.0,,,
1964336,1898.0,996.4,765.0,,,
1964340,1896.5,1003.0,765.0,,,
1964344,1894.3,1007.4,765.0,,,
1964348,1892.7,1005.8,765.0,,,
1964352,1892.6,1003.5,766.0,,,
1964356,1892.9,1001.9,766.0,,,
1964360,1893.2,1003.1,766.0,,,
1964364,1893.7,1003.2,767.0,,,
1964368,1894.0,1002.0,767.0,,,
1964372,1894.4,999.8,767.0,,,
1964376,1894.5,998.6,767.0,,,
